 2022-06-26 21:33:36,989 - 's'
 2022-06-26 21:33:37,134 - Key.space
 2022-06-26 21:33:37,405 - 'w'
 2022-06-26 21:33:39,093 - 'i'
 2022-06-26 21:33:39,325 - 'l'
 2022-06-26 21:33:39,494 - 'l'
 2022-06-26 21:33:39,685 - Key.space
 2022-06-26 21:33:39,869 - 'b'
 2022-06-26 21:33:39,981 - 'e'
 2022-06-26 21:33:40,134 - Key.space
 2022-06-26 21:33:40,493 - 'r'
 2022-06-26 21:33:40,669 - 'e'
 2022-06-26 21:33:40,909 - 'c'
 2022-06-26 21:33:41,021 - 'o'
 2022-06-26 21:33:41,189 - 'r'
 2022-06-26 21:33:41,453 - 'd'
 2022-06-26 21:33:41,678 - 'e'
 2022-06-26 21:33:41,918 - 'd'
 2022-06-26 21:33:46,061 - Key.space
 2022-06-26 21:33:46,773 - 'w'
 2022-06-26 21:33:47,470 - 'h'
 2022-06-26 21:33:47,669 - 'i'
 2022-06-26 21:33:47,894 - 'c'
 2022-06-26 21:33:48,014 - 'h'
 2022-06-26 21:33:50,357 - Key.space
 2022-06-26 21:33:50,749 - Key.shift
 2022-06-26 21:33:50,830 - '"'
 2022-06-26 21:33:52,069 - Key.backspace
 2022-06-26 21:33:52,597 - 'w'
 2022-06-26 21:33:52,894 - 'a'
 2022-06-26 21:33:53,157 - 's'
 2022-06-26 21:33:53,349 - Key.space
 2022-06-26 21:33:53,833 - Key.shift
 2022-06-26 21:33:54,054 - '"'
 2022-06-26 21:33:54,501 - 'k'
 2022-06-26 21:33:54,813 - 'e'
 2022-06-26 21:33:54,957 - 'y'
 2022-06-26 21:33:55,389 - 'l'
 2022-06-26 21:33:55,730 - 'o'
 2022-06-26 21:33:56,549 - 'g'
 2022-06-26 21:33:57,285 - '.'
 2022-06-26 21:33:57,911 - 't'
 2022-06-26 21:33:58,037 - 'x'
 2022-06-26 21:33:58,157 - 't'
 2022-06-26 21:33:59,661 - Key.shift
 2022-06-26 21:34:00,994 - Key.shift
 2022-06-26 21:34:01,106 - '"'
 2022-06-26 21:34:01,746 - Key.space
 2022-06-26 21:34:02,017 - 'f'
 2022-06-26 21:34:02,177 - 'i'
 2022-06-26 21:34:02,457 - 'l'
 2022-06-26 21:34:02,578 - 'e'
 2022-06-26 21:34:46,645 - Key.right
 2022-06-26 21:34:47,261 - 'd'
 2022-06-26 21:34:52,285 - Key.down
 2022-06-26 21:34:55,349 - '.'
 2022-06-26 21:35:04,641 - Key.space
 2022-06-26 21:35:05,241 - Key.shift_r
 2022-06-26 21:35:05,858 - Key.shift_r
 2022-06-26 21:35:05,954 - 'F'
 2022-06-26 21:35:06,257 - 'o'
 2022-06-26 21:35:06,537 - 'l'
 2022-06-26 21:35:06,689 - 'l'
 2022-06-26 21:35:07,153 - 'o'
 2022-06-26 21:35:07,529 - 'w'
 2022-06-26 21:35:07,665 - 'i'
 2022-06-26 21:35:07,825 - 'n'
 2022-06-26 21:35:09,089 - 'g'
 2022-06-26 21:35:09,233 - Key.space
 2022-06-26 21:35:09,353 - 't'
 2022-06-26 21:35:09,489 - 'h'
 2022-06-26 21:35:09,731 - 'a'
 2022-06-26 21:35:09,897 - 't'
 2022-06-26 21:35:10,425 - Key.space
 2022-06-26 21:35:10,978 - 'w'
 2022-06-26 21:35:11,345 - 'a'
 2022-06-26 21:35:11,745 - 's'
 2022-06-26 21:35:14,129 - Key.backspace
 2022-06-26 21:35:14,392 - Key.backspace
 2022-06-26 21:35:14,729 - Key.backspace
 2022-06-26 21:35:15,417 - 'i'
 2022-06-26 21:35:15,570 - 's'
 2022-06-26 21:35:15,961 - Key.space
 2022-06-26 21:35:16,474 - 'e'
 2022-06-26 21:35:31,220 - Key.backspace
 2022-06-26 21:35:31,349 - 'd'
 2022-06-26 21:35:31,548 - 'e'
 2022-06-26 21:35:31,797 - 's'
 2022-06-26 21:35:32,421 - 'c'
 2022-06-26 21:35:32,669 - 'r'
 2022-06-26 21:35:32,750 - 'i'
 2022-06-26 21:35:32,957 - 'b'
 2022-06-26 21:35:33,157 - 'i'
 2022-06-26 21:35:33,285 - 'n'
 2022-06-26 21:35:33,461 - 'g'
 2022-06-26 21:35:33,709 - Key.space
 2022-06-26 21:35:34,414 - 'h'
 2022-06-26 21:35:34,861 - 'o'
 2022-06-26 21:35:34,998 - 'w'
 2022-06-26 21:35:35,805 - Key.space
 2022-06-26 21:35:36,140 - Key.shift
 2022-06-26 21:35:36,414 - 'I'
 2022-06-26 21:35:36,837 - Key.space
 2022-06-26 21:35:37,182 - 'w'
 2022-06-26 21:35:37,397 - 'a'
 2022-06-26 21:35:37,485 - 'n'
 2022-06-26 21:35:37,757 - 't'
 2022-06-26 21:35:38,013 - 'e'
 2022-06-26 21:35:39,085 - Key.backspace
 2022-06-26 21:35:49,485 - Key.backspace
 2022-06-26 21:35:51,749 - Key.backspace
 2022-06-26 21:35:51,973 - Key.backspace
 2022-06-26 21:35:52,173 - Key.backspace
 2022-06-26 21:35:52,357 - Key.backspace
 2022-06-26 21:35:52,585 - Key.backspace
 2022-06-26 21:35:52,821 - Key.backspace
 2022-06-26 21:35:53,013 - Key.backspace
 2022-06-26 21:35:53,197 - Key.backspace
 2022-06-26 21:35:53,365 - Key.backspace
 2022-06-26 21:35:54,269 - 't'
 2022-06-26 21:35:54,557 - 'h'
 2022-06-26 21:35:54,957 - 'e'
 2022-06-26 21:35:55,204 - Key.space
 2022-06-26 21:35:55,709 - 'f'
 2022-06-26 21:35:55,852 - 'o'
 2022-06-26 21:35:55,982 - 'r'
 2022-06-26 21:35:56,173 - 'm'
 2022-06-26 21:35:56,373 - 'a'
 2022-06-26 21:35:56,941 - 't'
 2022-06-26 21:36:22,464 - Key.space
 2022-06-26 21:36:23,465 - 'o'
 2022-06-26 21:36:23,809 - 'f'
 2022-06-26 21:36:23,905 - Key.space
 2022-06-26 21:36:24,129 - 'h'
 2022-06-26 21:36:24,384 - 'o'
 2022-06-26 21:36:24,529 - 'w'
 2022-06-26 21:36:24,817 - Key.space
 2022-06-26 21:36:25,097 - 't'
 2022-06-26 21:36:25,241 - 'h'
 2022-06-26 21:36:25,561 - 'e'
 2022-06-26 21:36:26,088 - Key.space
 2022-06-26 21:36:26,433 - 'k'
 2022-06-26 21:36:26,649 - 'e'
 2022-06-26 21:36:26,801 - 'y'
 2022-06-26 21:36:27,168 - Key.space
 2022-06-26 21:36:27,321 - 's'
 2022-06-26 21:36:27,665 - 't'
 2022-06-26 21:36:27,877 - 'r'
 2022-06-26 21:36:27,993 - 'o'
 2022-06-26 21:36:28,141 - 'k'
 2022-06-26 21:36:28,281 - 'e'
 2022-06-26 21:36:28,533 - 's'
 2022-06-26 21:36:28,741 - Key.space
 2022-06-26 21:36:31,333 - 'w'
 2022-06-26 21:36:31,468 - 'i'
 2022-06-26 21:36:31,749 - 'l'
 2022-06-26 21:36:31,909 - 'l'
 2022-06-26 21:36:32,101 - Key.space
 2022-06-26 21:36:32,301 - 'b'
 2022-06-26 21:36:32,413 - 'e'
 2022-06-26 21:36:32,581 - Key.space
 2022-06-26 21:36:32,685 - 's'
 2022-06-26 21:36:33,213 - 't'
 2022-06-26 21:36:33,341 - 'o'
 2022-06-26 21:36:33,620 - 'r'
 2022-06-26 21:36:33,829 - 'e'
 2022-06-26 21:36:34,069 - 'd'
 2022-06-26 21:36:34,285 - '.'
 2022-06-26 21:36:34,989 - Key.space
 2022-06-26 21:36:35,364 - Key.shift_r
 2022-06-26 21:36:35,445 - 'W'
 2022-06-26 21:36:35,845 - 'h'
 2022-06-26 21:36:36,061 - 'i'
 2022-06-26 21:36:36,213 - 'c'
 2022-06-26 21:36:36,293 - 'h'
 2022-06-26 21:36:36,581 - Key.space
 2022-06-26 21:36:36,764 - 'w'
 2022-06-26 21:36:37,028 - 'a'
 2022-06-26 21:36:37,284 - 's'
 2022-06-26 21:36:37,565 - Key.space
 2022-06-26 21:36:38,541 - 'y'
 2022-06-26 21:36:39,957 - '-'
 2022-06-26 21:36:42,388 - Key.backspace
 2022-06-26 21:36:42,724 - 'e'
 2022-06-26 21:36:43,125 - 'a'
 2022-06-26 21:36:43,501 - 'r'
 2022-06-26 21:36:44,701 - '-'
 2022-06-26 21:36:45,869 - 'd'
 2022-06-26 21:36:46,277 - 'a'
 2022-06-26 21:36:46,772 - Key.backspace
 2022-06-26 21:36:46,941 - Key.backspace
 2022-06-26 21:36:50,397 - 'm'
 2022-06-26 21:36:50,557 - 'o'
 2022-06-26 21:36:50,741 - 'n'
 2022-06-26 21:36:50,981 - 't'
 2022-06-26 21:36:51,133 - 'h'
 2022-06-26 21:36:52,257 - '-'
 2022-06-26 21:36:52,492 - 'd'
 2022-06-26 21:36:52,829 - 'a'
 2022-06-26 21:36:53,709 - 'y'
 2022-06-26 21:36:56,917 - Key.space
 2022-06-26 21:36:57,548 - 'f'
 2022-06-26 21:36:57,649 - 'o'
 2022-06-26 21:36:57,865 - 'l'
 2022-06-26 21:36:58,025 - 'l'
 2022-06-26 21:36:58,181 - 'o'
 2022-06-26 21:36:58,269 - 'w'
 2022-06-26 21:36:58,513 - 'e'
 2022-06-26 21:36:58,737 - 'd'
 2022-06-26 21:36:58,741 - 's'
 2022-06-26 21:36:59,465 - Key.backspace
 2022-06-26 21:36:59,873 - Key.space
 2022-06-26 21:37:00,137 - 'b'
 2022-06-26 21:37:00,421 - 'y'
 2022-06-26 21:37:00,761 - Key.space
 2022-06-26 21:37:03,241 - 't'
 2022-06-26 21:37:03,481 - 'i'
 2022-06-26 21:37:04,841 - 'm'
 2022-06-26 21:37:05,128 - 'e'
 2022-06-26 21:37:06,745 - '.'
 2022-06-26 21:37:20,265 - Key.enter
 2022-06-26 21:37:31,509 - Key.space
 2022-06-26 21:37:32,140 - Key.shift
 2022-06-26 21:37:32,373 - '#'
 2022-06-26 21:37:34,764 - Key.shift_r
 2022-06-26 21:37:35,141 - 'F'
 2022-06-26 21:37:38,652 - 'o'
 2022-06-26 21:37:41,789 - 'l'
 2022-06-26 21:37:43,269 - Key.backspace
 2022-06-26 21:37:44,029 - Key.backspace
 2022-06-26 21:37:44,317 - Key.backspace
 2022-06-26 21:37:50,925 - Key.shift
 2022-06-26 21:37:51,077 - 'C'
 2022-06-26 21:37:51,333 - 'r'
 2022-06-26 21:37:51,613 - 'a'
 2022-06-26 21:37:52,654 - Key.backspace
 2022-06-26 21:37:52,821 - 'e'
 2022-06-26 21:37:53,133 - 'a'
 2022-06-26 21:37:53,277 - 't'
 2022-06-26 21:37:53,533 - 'e'
 2022-06-26 21:37:54,581 - Key.space
 2022-06-26 21:37:54,821 - 'b'
 2022-06-26 21:37:54,965 - 'a'
 2022-06-26 21:37:55,213 - 's'
 2022-06-26 21:37:55,341 - 'i'
 2022-06-26 21:37:55,486 - 'c'
 2022-06-26 21:37:55,664 - Key.space
 2022-06-26 21:37:56,381 - 'c'
 2022-06-26 21:37:56,485 - 'o'
 2022-06-26 21:37:56,629 - 'n'
 2022-06-26 21:37:56,753 - 'f'
 2022-06-26 21:37:56,881 - 'i'
 2022-06-26 21:37:57,080 - 'g'
 2022-06-26 21:37:58,017 - 'u'
 2022-06-26 21:37:58,161 - 'a'
 2022-06-26 21:37:58,441 - 'r'
 2022-06-26 21:38:00,441 - Key.backspace
 2022-06-26 21:38:00,833 - Key.backspace
 2022-06-26 21:38:03,801 - 'r'
 2022-06-26 21:38:04,088 - 'a'
 2022-06-26 21:38:04,433 - 't'
 2022-06-26 21:38:04,569 - 'i'
 2022-06-26 21:38:04,777 - 'o'
 2022-06-26 21:38:04,977 - 'n'
 2022-06-26 21:38:05,177 - 's'
 2022-06-26 21:38:05,465 - Key.space
 2022-06-26 21:38:06,097 - 'f'
 2022-06-26 21:38:06,193 - 'o'
 2022-06-26 21:38:06,321 - 'r'
 2022-06-26 21:38:06,457 - Key.space
 2022-06-26 21:38:06,601 - 't'
 2022-06-26 21:38:06,729 - 'h'
 2022-06-26 21:38:06,921 - 'e'
 2022-06-26 21:38:07,081 - Key.space
 2022-06-26 21:38:07,449 - 'l'
 2022-06-26 21:38:07,697 - 'o'
 2022-06-26 21:38:07,905 - 'g'
 2022-06-26 21:38:08,057 - 'g'
 2022-06-26 21:38:08,137 - 'i'
 2022-06-26 21:38:08,297 - 'n'
 2022-06-26 21:38:08,369 - 'g'
 2022-06-26 21:38:08,897 - Key.space
 2022-06-26 21:38:09,121 - 's'
 2022-06-26 21:38:09,265 - 'y'
 2022-06-26 21:38:09,392 - 's'
 2022-06-26 21:38:09,601 - 't'
 2022-06-26 21:38:09,897 - 'e'
 2022-06-26 21:38:10,088 - 'm'
 2022-06-26 21:38:12,376 - Key.space
 2022-06-26 21:38:12,489 - 'a'
 2022-06-26 21:38:12,689 - 'n'
 2022-06-26 21:38:15,529 - 'd'
 2022-06-26 21:38:19,768 - Key.backspace
 2022-06-26 21:38:19,984 - Key.backspace
 2022-06-26 21:38:20,241 - Key.backspace
 2022-06-26 21:38:20,609 - Key.backspace
 2022-06-26 21:38:20,897 - Key.backspace
 2022-06-26 21:38:21,160 - Key.backspace
 2022-06-26 21:38:21,608 - Key.backspace
 2022-06-26 21:38:21,872 - Key.backspace
 2022-06-26 21:38:23,089 - 's'
 2022-06-26 21:38:23,305 - 't'
 2022-06-26 21:38:23,513 - 'e'
 2022-06-26 21:38:23,753 - 'm'
 2022-06-26 21:38:24,001 - Key.space
 2022-06-26 21:38:24,081 - 'a'
 2022-06-26 21:38:24,273 - 'n'
 2022-06-26 21:38:24,385 - 'd'
 2022-06-26 21:38:24,560 - Key.space
 2022-06-26 21:38:25,141 - 'd'
 2022-06-26 21:38:25,801 - Key.backspace
 2022-06-26 21:38:26,449 - 'i'
 2022-06-26 21:38:27,153 - 'n'
 2022-06-26 21:38:27,469 - 'd'
 2022-06-26 21:38:27,604 - 'i'
 2022-06-26 21:38:27,777 - 'c'
 2022-06-26 21:38:28,157 - 'a'
 2022-06-26 21:38:28,640 - 't'
 2022-06-26 21:38:28,748 - 'i'
 2022-06-26 21:38:28,884 - 'n'
 2022-06-26 21:38:28,992 - 'g'
 2022-06-26 21:38:32,781 - Key.left
 2022-06-26 21:38:33,284 - Key.left
 2022-06-26 21:38:33,315 - Key.left
 2022-06-26 21:38:33,346 - Key.left
 2022-06-26 21:38:33,394 - Key.left
 2022-06-26 21:38:33,426 - Key.left
 2022-06-26 21:38:33,457 - Key.left
 2022-06-26 21:38:33,488 - Key.left
 2022-06-26 21:38:33,518 - Key.left
 2022-06-26 21:38:33,550 - Key.left
 2022-06-26 21:38:33,581 - Key.left
 2022-06-26 21:38:33,612 - Key.left
 2022-06-26 21:38:33,643 - Key.left
 2022-06-26 21:38:33,690 - Key.left
 2022-06-26 21:38:33,721 - Key.left
 2022-06-26 21:38:33,752 - Key.left
 2022-06-26 21:38:33,784 - Key.left
 2022-06-26 21:38:33,815 - Key.left
 2022-06-26 21:38:33,847 - Key.left
 2022-06-26 21:38:33,878 - Key.left
 2022-06-26 21:38:33,910 - Key.left
 2022-06-26 21:38:33,942 - Key.left
 2022-06-26 21:38:33,988 - Key.left
 2022-06-26 21:38:34,019 - Key.left
 2022-06-26 21:38:34,050 - Key.left
 2022-06-26 21:38:34,081 - Key.left
 2022-06-26 21:38:34,112 - Key.left
 2022-06-26 21:38:34,143 - Key.left
 2022-06-26 21:38:34,173 - Key.left
 2022-06-26 21:38:34,220 - Key.left
 2022-06-26 21:38:34,252 - Key.left
 2022-06-26 21:38:34,283 - Key.left
 2022-06-26 21:38:34,314 - Key.left
 2022-06-26 21:38:34,344 - Key.left
 2022-06-26 21:38:34,375 - Key.left
 2022-06-26 21:38:34,406 - Key.left
 2022-06-26 21:38:34,437 - Key.left
 2022-06-26 21:38:34,469 - Key.left
 2022-06-26 21:38:34,516 - Key.left
 2022-06-26 21:38:34,548 - Key.left
 2022-06-26 21:38:34,579 - Key.left
 2022-06-26 21:38:34,611 - Key.left
 2022-06-26 21:38:34,643 - Key.left
 2022-06-26 21:38:34,675 - Key.left
 2022-06-26 21:38:34,705 - Key.left
 2022-06-26 21:38:34,737 - Key.left
 2022-06-26 21:38:34,766 - Key.left
 2022-06-26 21:38:34,812 - Key.left
 2022-06-26 21:38:34,845 - Key.left
 2022-06-26 21:38:34,876 - Key.left
 2022-06-26 21:38:34,907 - Key.left
 2022-06-26 21:38:34,937 - Key.left
 2022-06-26 21:38:34,969 - Key.left
 2022-06-26 21:38:35,125 - Key.left
 2022-06-26 21:38:35,301 - Key.left
 2022-06-26 21:38:35,557 - Key.left
 2022-06-26 21:38:35,781 - Key.left
 2022-06-26 21:38:35,965 - Key.left
 2022-06-26 21:38:36,293 - Key.left
 2022-06-26 21:38:36,989 - Key.backspace
 2022-06-26 21:38:37,397 - 'i'
 2022-06-26 21:38:37,549 - 'n'
 2022-06-26 21:38:37,661 - 'g'
 2022-06-26 21:38:38,421 - Key.left
 2022-06-26 21:38:38,920 - Key.left
 2022-06-26 21:38:38,967 - Key.left
 2022-06-26 21:38:38,999 - Key.left
 2022-06-26 21:38:39,030 - Key.left
 2022-06-26 21:38:39,061 - Key.left
 2022-06-26 21:38:39,093 - Key.left
 2022-06-26 21:38:39,123 - Key.left
 2022-06-26 21:38:39,155 - Key.left
 2022-06-26 21:38:39,186 - Key.left
 2022-06-26 21:38:39,232 - Key.left
 2022-06-26 21:38:39,264 - Key.left
 2022-06-26 21:38:39,295 - Key.left
 2022-06-26 21:38:39,773 - Key.right
 2022-06-26 21:38:40,280 - Key.right
 2022-06-26 21:38:40,310 - Key.right
 2022-06-26 21:38:40,341 - Key.right
 2022-06-26 21:38:40,372 - Key.right
 2022-06-26 21:38:40,419 - Key.right
 2022-06-26 21:38:40,451 - Key.right
 2022-06-26 21:38:40,482 - Key.right
 2022-06-26 21:38:40,513 - Key.right
 2022-06-26 21:38:40,545 - Key.right
 2022-06-26 21:38:40,576 - Key.right
 2022-06-26 21:38:40,607 - Key.right
 2022-06-26 21:38:40,639 - Key.right
 2022-06-26 21:38:40,670 - Key.right
 2022-06-26 21:38:40,702 - Key.right
 2022-06-26 21:38:40,748 - Key.right
 2022-06-26 21:38:40,780 - Key.right
 2022-06-26 21:38:40,812 - Key.right
 2022-06-26 21:38:40,843 - Key.right
 2022-06-26 21:38:40,874 - Key.right
 2022-06-26 21:38:40,904 - Key.right
 2022-06-26 21:38:40,934 - Key.right
 2022-06-26 21:38:40,980 - Key.right
 2022-06-26 21:38:41,012 - Key.right
 2022-06-26 21:38:41,043 - Key.right
 2022-06-26 21:38:41,074 - Key.right
 2022-06-26 21:38:41,106 - Key.right
 2022-06-26 21:38:41,137 - Key.right
 2022-06-26 21:38:41,168 - Key.right
 2022-06-26 21:38:41,199 - Key.right
 2022-06-26 21:38:41,244 - Key.right
 2022-06-26 21:38:41,276 - Key.right
 2022-06-26 21:38:41,308 - Key.right
 2022-06-26 21:38:41,338 - Key.right
 2022-06-26 21:38:41,370 - Key.right
 2022-06-26 21:38:41,401 - Key.right
 2022-06-26 21:38:41,433 - Key.right
 2022-06-26 21:38:41,464 - Key.right
 2022-06-26 21:38:41,495 - Key.right
 2022-06-26 21:38:41,541 - Key.right
 2022-06-26 21:38:41,572 - Key.right
 2022-06-26 21:38:41,603 - Key.right
 2022-06-26 21:38:41,634 - Key.right
 2022-06-26 21:38:41,665 - Key.right
 2022-06-26 21:38:41,697 - Key.right
 2022-06-26 21:38:41,729 - Key.right
 2022-06-26 21:38:41,760 - Key.right
 2022-06-26 21:38:41,793 - Key.right
 2022-06-26 21:38:41,839 - Key.right
 2022-06-26 21:38:41,870 - Key.right
 2022-06-26 21:38:41,901 - Key.right
 2022-06-26 21:38:41,932 - Key.right
 2022-06-26 21:38:41,964 - Key.right
 2022-06-26 21:38:41,996 - Key.right
 2022-06-26 21:38:42,028 - Key.right
 2022-06-26 21:38:42,058 - Key.right
 2022-06-26 21:38:42,089 - Key.right
 2022-06-26 21:38:42,135 - Key.right
 2022-06-26 21:38:42,167 - Key.right
 2022-06-26 21:38:42,197 - Key.right
 2022-06-26 21:38:42,517 - Key.right
 2022-06-26 21:38:42,780 - Key.right
 2022-06-26 21:38:42,996 - Key.right
 2022-06-26 21:38:43,197 - Key.right
 2022-06-26 21:38:43,397 - Key.right
 2022-06-26 21:38:43,589 - Key.right
 2022-06-26 21:38:43,781 - Key.right
 2022-06-26 21:38:43,949 - Key.right
 2022-06-26 21:38:44,117 - Key.right
 2022-06-26 21:38:44,276 - Key.right
 2022-06-26 21:38:44,477 - Key.right
 2022-06-26 21:38:44,669 - Key.right
 2022-06-26 21:38:47,493 - Key.space
 2022-06-26 21:38:47,813 - 'f'
 2022-06-26 21:38:47,909 - 'i'
 2022-06-26 21:38:48,404 - 'l'
 2022-06-26 21:38:48,581 - 'e'
 2022-06-26 21:38:48,748 - Key.space
 2022-06-26 21:38:48,961 - 'n'
 2022-06-26 21:38:49,125 - 'a'
 2022-06-26 21:38:49,308 - 'm'
 2022-06-26 21:38:49,453 - 'e'
 2022-06-26 21:38:49,573 - Key.space
 2022-06-26 21:38:49,717 - 'w'
 2022-06-26 21:38:49,877 - 'h'
 2022-06-26 21:38:50,121 - 'e'
 2022-06-26 21:38:50,301 - 'r'
 2022-06-26 21:38:50,509 - 'e'
 2022-06-26 21:38:50,644 - Key.space
 2022-06-26 21:38:50,845 - 'k'
 2022-06-26 21:38:51,168 - 'e'
 2022-06-26 21:38:51,277 - 'y'
 2022-06-26 21:38:51,836 - Key.space
 2022-06-26 21:38:51,997 - 's'
 2022-06-26 21:38:52,797 - Key.backspace
 2022-06-26 21:38:52,965 - Key.backspace
 2022-06-26 21:38:53,413 - 's'
 2022-06-26 21:38:53,749 - 't'
 2022-06-26 21:38:55,085 - 'r'
 2022-06-26 21:38:55,356 - 'o'
 2022-06-26 21:38:55,509 - 'k'
 2022-06-26 21:38:55,653 - 'e'
 2022-06-26 21:38:55,902 - 's'
 2022-06-26 21:38:56,076 - Key.space
 2022-06-26 21:38:56,205 - 'a'
 2022-06-26 21:38:56,481 - 'r'
 2022-06-26 21:38:56,709 - 'e'
 2022-06-26 21:38:56,905 - Key.space
 2022-06-26 21:38:57,200 - 's'
 2022-06-26 21:38:58,492 - 't'
 2022-06-26 21:38:58,589 - 'o'
 2022-06-26 21:38:58,693 - 'r'
 2022-06-26 21:38:58,897 - 'e'
 2022-06-26 21:38:59,121 - 'd'
 2022-06-26 21:39:02,096 - '.'
 2022-06-26 21:39:07,489 - Key.space
 2022-06-26 21:39:07,905 - Key.shift_r
 2022-06-26 21:39:08,241 - 'F'
 2022-06-26 21:39:08,505 - 'o'
 2022-06-26 21:39:08,737 - 'l'
 2022-06-26 21:39:08,897 - 'l'
 2022-06-26 21:39:09,065 - 'o'
 2022-06-26 21:39:09,201 - 'w'
 2022-06-26 21:39:09,697 - 'e'
 2022-06-26 21:39:09,793 - 'e'
 2022-06-26 21:39:10,417 - Key.backspace
 2022-06-26 21:39:10,529 - 'd'
 2022-06-26 21:39:11,032 - Key.space
 2022-06-26 21:39:11,281 - 'b'
 2022-06-26 21:39:11,481 - 'y'
 2022-06-26 21:39:13,104 - Key.space
 2022-06-26 21:39:13,481 - 's'
 2022-06-26 21:39:13,689 - 'p'
 2022-06-26 21:39:13,921 - 'e'
 2022-06-26 21:39:14,217 - 'c'
 2022-06-26 21:39:15,625 - 'i'
 2022-06-26 21:39:16,289 - 'f'
 2022-06-26 21:39:16,441 - 'y'
 2022-06-26 21:39:16,729 - 'i'
 2022-06-26 21:39:16,969 - 'n'
 2022-06-26 21:39:17,209 - 'g'
 2022-06-26 21:39:17,425 - Key.space
 2022-06-26 21:39:17,800 - 't'
 2022-06-26 21:39:18,001 - 'h'
 2022-06-26 21:39:18,593 - 'e'
 2022-06-26 21:39:18,760 - Key.space
 2022-06-26 21:39:18,937 - 'f'
 2022-06-26 21:39:19,081 - 'o'
 2022-06-26 21:39:19,210 - 'r'
 2022-06-26 21:39:19,368 - 'm'
 2022-06-26 21:39:19,593 - 'a'
 2022-06-26 21:39:20,321 - 't'
 2022-06-26 21:39:20,504 - Key.space
 2022-06-26 21:39:20,721 - 'o'
 2022-06-26 21:39:20,864 - 'f'
 2022-06-26 21:39:21,361 - Key.space
 2022-06-26 21:39:21,577 - 't'
 2022-06-26 21:39:21,697 - 'h'
 2022-06-26 21:39:21,841 - 'e'
 2022-06-26 21:39:21,945 - Key.space
 2022-06-26 21:39:22,089 - 'd'
 2022-06-26 21:39:22,328 - 'a'
 2022-06-26 21:39:22,497 - 't'
 2022-06-26 21:39:22,680 - 'e'
 2022-06-26 21:39:24,000 - Key.left
 2022-06-26 21:39:24,507 - Key.left
 2022-06-26 21:39:24,538 - Key.left
 2022-06-26 21:39:24,569 - Key.left
 2022-06-26 21:39:24,602 - Key.left
 2022-06-26 21:39:24,647 - Key.left
 2022-06-26 21:39:24,680 - Key.left
 2022-06-26 21:39:24,709 - Key.left
 2022-06-26 21:39:24,740 - Key.left
 2022-06-26 21:39:24,771 - Key.left
 2022-06-26 21:39:24,801 - Key.left
 2022-06-26 21:39:24,832 - Key.left
 2022-06-26 21:39:24,879 - Key.left
 2022-06-26 21:39:24,910 - Key.left
 2022-06-26 21:39:24,941 - Key.left
 2022-06-26 21:39:24,974 - Key.left
 2022-06-26 21:39:25,005 - Key.left
 2022-06-26 21:39:25,035 - Key.left
 2022-06-26 21:39:25,067 - Key.left
 2022-06-26 21:39:25,097 - Key.left
 2022-06-26 21:39:25,129 - Key.left
 2022-06-26 21:39:25,176 - Key.left
 2022-06-26 21:39:25,207 - Key.left
 2022-06-26 21:39:25,239 - Key.left
 2022-06-26 21:39:25,271 - Key.left
 2022-06-26 21:39:25,303 - Key.left
 2022-06-26 21:39:25,334 - Key.left
 2022-06-26 21:39:25,365 - Key.left
 2022-06-26 21:39:25,396 - Key.left
 2022-06-26 21:39:25,427 - Key.left
 2022-06-26 21:39:25,459 - Key.left
 2022-06-26 21:39:25,490 - Key.left
 2022-06-26 21:39:25,538 - Key.left
 2022-06-26 21:39:25,568 - Key.left
 2022-06-26 21:39:25,600 - Key.left
 2022-06-26 21:39:25,631 - Key.left
 2022-06-26 21:39:25,662 - Key.left
 2022-06-26 21:39:25,693 - Key.left
 2022-06-26 21:39:25,724 - Key.left
 2022-06-26 21:39:25,755 - Key.left
 2022-06-26 21:39:25,956 - Key.left
 2022-06-26 21:39:26,149 - Key.left
 2022-06-26 21:39:26,304 - Key.left
 2022-06-26 21:39:26,549 - Key.left
 2022-06-26 21:39:27,016 - Key.left
 2022-06-26 21:39:27,765 - Key.enter
 2022-06-26 21:40:22,216 - Key.space
 2022-06-26 21:40:22,977 - 'a'
 2022-06-26 21:40:23,153 - 'n'
 2022-06-26 21:40:24,120 - 'f'
 2022-06-26 21:40:24,300 - Key.space
 2022-06-26 21:40:25,089 - Key.backspace
 2022-06-26 21:40:25,880 - Key.backspace
 2022-06-26 21:40:26,669 - 'd'
 2022-06-26 21:40:26,833 - Key.space
 2022-06-26 21:40:27,028 - 't'
 2022-06-26 21:40:27,201 - 'i'
 2022-06-26 21:40:27,421 - 'm'
 2022-06-26 21:40:27,552 - 'e'
 2022-06-26 21:40:27,684 - Key.space
 2022-06-26 21:40:27,941 - 'o'
 2022-06-26 21:40:28,101 - 'f'
 2022-06-26 21:40:28,364 - Key.space
 2022-06-26 21:40:35,421 - 'h'
 2022-06-26 21:40:35,692 - 'o'
 2022-06-26 21:40:35,908 - 'w'
 2022-06-26 21:40:36,340 - Key.space
 2022-06-26 21:40:36,781 - 'k'
 2022-06-26 21:40:37,124 - 'e'
 2022-06-26 21:40:37,309 - 'y'
 2022-06-26 21:40:37,477 - 's'
 2022-06-26 21:40:37,868 - 't'
 2022-06-26 21:40:38,156 - 'r'
